,Date,Open,High,Low,Close,Volume,Adj Close
208,3/6/2014,208.399994,211.940002,205.649994,208.809998,2291000,208.809998
209,3/5/2014,203.0,207.990005,202.699997,207.740005,1955900,207.740005
210,3/4/2014,206.5,206.880005,202.46000700000002,203.0,2702300,203.0
211,3/3/2014,201.600006,205.33999599999999,198.300003,201.449997,2626300,201.449997
212,2/28/2014,213.32000699999998,214.16000400000001,200.0,204.03999299999998,4271000,204.03999299999998
213,2/27/2014,212.05000299999998,214.99000499999997,210.25,213.770004,2458600,213.770004
214,2/26/2014,216.690002,217.49000499999997,211.020004,212.80000299999998,4220800,212.80000299999998
215,2/25/2014,206.119995,211.55000299999998,203.08999599999999,209.83999599999999,5867600,209.83999599999999
216,2/24/2014,191.720001,199.880005,191.509995,199.58999599999999,2720200,199.58999599999999
217,2/21/2014,194.720001,196.470001,192.229996,192.619995,2460600,192.619995
218,2/20/2014,195.899994,198.16000400000001,192.03999299999998,193.389999,2886300,193.389999
219,2/19/2014,190.0,198.690002,189.75,196.320007,5337000,196.320007
220,2/18/2014,186.21000700000002,191.990005,185.03999299999998,191.919998,4219400,191.919998
221,2/14/2014,192.130005,192.46000700000002,185.729996,186.130005,4344300,186.130005
222,2/13/2014,190.300003,195.0,189.869995,191.669998,4337800,191.669998
223,2/12/2014,202.41000400000001,204.399994,192.240005,192.33999599999999,7159400,192.33999599999999
224,2/11/2014,207.899994,209.0,200.190002,202.800003,5055300,202.800003
225,2/10/2014,209.0,213.0,206.809998,207.330002,3786500,207.330002
226,2/7/2014,210.190002,211.77999900000003,201.979996,209.58999599999999,11190000,209.58999599999999
227,2/6/2014,214.559998,225.0,212.67999300000002,223.44999700000002,7094500,223.44999700000002
228,2/5/2014,212.58999599999999,215.94999700000002,207.690002,214.36000099999998,2149200,214.36000099999998
229,2/4/2014,213.55000299999998,214.5,209.679993,212.330002,2365800,212.330002
230,2/3/2014,217.24000499999997,220.899994,210.55000299999998,215.399994,2789000,215.399994
231,1/31/2014,208.16000400000001,218.94999700000002,208.16000400000001,215.210007,2089100,215.210007
232,1/30/2014,211.830002,215.770004,208.630005,212.399994,2190900,212.399994
233,1/29/2014,209.74000499999997,212.399994,201.860001,204.130005,2278800,204.130005
234,1/28/2014,207.03999299999998,213.0,207.03999299999998,212.690002,1993600,212.690002
235,1/27/2014,217.5,217.5,204.970001,205.220001,2996500,205.220001
236,1/24/2014,215.25,221.5,213.809998,217.38999900000002,2125500,217.38999900000002
237,1/23/2014,218.520004,220.30000299999998,214.520004,216.74000499999997,1265100,216.74000499999997
238,1/22/2014,221.55000299999998,223.74000499999997,218.5,220.479996,1317500,220.479996
239,1/21/2014,222.16000400000001,223.83999599999999,218.100006,220.979996,1372000,220.979996
240,1/17/2014,229.80000299999998,229.960007,219.19999700000002,219.92999300000002,2863900,219.92999300000002
241,1/16/2014,217.52999900000003,234.479996,217.32000699999998,230.559998,3945100,230.559998
242,1/15/2014,217.02999900000003,220.0,214.69999700000002,216.0,1988900,216.0
243,1/14/2014,214.899994,216.979996,212.559998,216.22000099999997,1363100,216.22000099999997
244,1/13/2014,219.169998,220.33999599999999,211.02999900000003,213.539993,2471300,213.539993
245,1/10/2014,216.19999700000002,218.789993,215.58999599999999,218.75,2241000,218.75
246,1/9/2014,209.009995,215.27999900000003,209.009995,215.25,2380100,215.25
247,1/8/2014,211.899994,212.580002,207.550003,209.059998,2247300,209.059998
248,1/7/2014,199.630005,210.0,198.600006,209.639999,3766800,209.639999
249,1/6/2014,207.729996,208.139999,202.550003,203.919998,2079300,203.919998
250,1/3/2014,208.41000400000001,209.580002,205.550003,207.419998,1989300,207.419998
251,1/2/2014,213.979996,214.0,206.279999,207.639999,3574800,207.639999
0,12/31/2013,215.42999300000002,217.49000499999997,213.25,216.830002,1004900,216.830002
1,12/30/2013,215.100006,216.11999500000002,210.270004,214.649994,1096500,214.649994
2,12/27/2013,220.149994,220.86000099999998,215.94999700000002,216.350006,1035200,216.350006
3,12/26/2013,221.33999599999999,221.809998,218.0,220.5,639200,220.5
4,12/24/2013,220.32000699999998,222.5,218.5,220.30000299999998,505100,220.30000299999998
5,12/23/2013,219.419998,221.350006,218.05000299999998,220.020004,1307900,220.020004
6,12/20/2013,219.32000699999998,222.0,216.75,218.66000400000001,2733200,218.66000400000001
7,12/19/2013,215.669998,220.13999900000002,215.0,219.07000699999998,2492200,219.07000699999998
8,12/18/2013,217.669998,218.440002,207.330002,215.419998,5582200,215.419998
9,12/17/2013,229.020004,229.479996,223.38999900000002,223.580002,1481900,223.580002
10,12/16/2013,230.11999500000002,231.729996,225.72000099999997,228.08999599999999,1475400,228.08999599999999
11,12/13/2013,232.0,235.49000499999997,228.830002,229.30000299999998,1571600,229.30000299999998
12,12/12/2013,231.899994,233.850006,228.86999500000002,231.74000499999997,1205700,231.74000499999997
13,12/11/2013,237.11000099999998,237.11000099999998,230.520004,231.41000400000001,1143700,231.41000400000001
14,12/10/2013,233.789993,239.169998,233.0,236.979996,1618500,236.979996
15,12/9/2013,233.24000499999997,237.649994,231.69999700000002,234.809998,1735100,234.809998
16,12/6/2013,232.149994,235.080002,228.00999500000003,232.99000499999997,2656600,232.99000499999997
17,12/5/2013,219.17999300000002,227.32000699999998,218.02999900000003,226.440002,1663000,226.440002
18,12/4/2013,214.75999500000003,221.25999500000003,214.75999500000003,219.020004,1387800,219.020004
19,12/3/2013,219.25,221.74000499999997,215.0,216.42999300000002,1449400,216.42999300000002
20,12/2/2013,223.16000400000001,223.830002,219.27999900000003,220.38999900000002,1295400,220.38999900000002
21,11/29/2013,223.729996,226.690002,222.539993,224.02999900000003,768700,224.02999900000003
22,11/27/2013,222.27999900000003,225.33999599999999,219.61000099999998,223.13000499999998,1235600,223.13000499999998
23,11/26/2013,216.88999900000002,223.440002,214.309998,222.92999300000002,1673500,222.92999300000002
24,11/25/2013,220.190002,220.69999700000002,212.00999500000003,216.61999500000002,1867700,216.61999500000002
25,11/22/2013,221.0,222.0,216.0,220.25,1651400,220.25
26,11/21/2013,217.11999500000002,221.770004,216.169998,220.61000099999998,1015100,220.61000099999998
27,11/20/2013,221.080002,223.309998,214.32000699999998,216.190002,1192400,216.190002
28,11/19/2013,221.33999599999999,225.30000299999998,220.0,221.38000499999998,1735500,221.38000499999998
29,11/18/2013,227.61999500000002,231.479996,221.00999500000003,222.07000699999998,2788700,222.07000699999998
30,11/15/2013,225.5,233.0,224.88000499999998,231.059998,3458100,231.059998
31,11/14/2013,220.5,223.809998,217.479996,221.440002,2062600,221.440002
32,11/13/2013,208.5,220.99000499999997,208.229996,220.770004,2826800,220.770004
33,11/12/2013,212.789993,214.789993,208.0,209.279999,1781700,209.279999
34,11/11/2013,212.669998,216.75,210.13000499999998,211.66000400000001,2115800,211.66000400000001
35,11/8/2013,212.520004,216.460007,208.350006,215.169998,2057400,215.169998
36,11/7/2013,220.66000400000001,221.99000499999997,210.74000499999997,211.47000099999997,3449300,211.47000099999997
37,11/6/2013,226.99000499999997,229.270004,220.19999700000002,220.77999900000003,2104200,220.77999900000003
38,11/5/2013,221.210007,227.5,221.00999500000003,224.539993,2056800,224.539993
39,11/4/2013,219.899994,225.229996,216.38999900000002,223.72000099999997,2620400,223.72000099999997
40,11/1/2013,225.19999700000002,226.19999700000002,219.00999500000003,219.899994,2756900,219.899994
41,10/31/2013,221.710007,227.42999300000002,218.0,223.669998,3326900,223.669998
42,10/30/2013,241.58999599999999,242.69999700000002,222.22000099999997,224.11000099999998,8941600,224.11000099999998
43,10/29/2013,244.100006,248.0,238.32000699999998,247.13999900000002,4073100,247.13999900000002
44,10/28/2013,241.36999500000002,246.88000499999998,238.5,243.0,2128300,243.0
45,10/25/2013,245.82000699999998,246.460007,238.88000499999998,240.69999700000002,1567700,240.69999700000002
46,10/24/2013,241.91000400000001,245.25999500000003,240.25,243.289993,1262000,243.289993
47,10/23/2013,241.0,242.58999599999999,235.25,240.830002,1942800,240.830002
48,10/22/2013,251.5,252.32000699999998,238.44999700000002,244.94999700000002,2693500,244.94999700000002
49,10/21/2013,251.00999500000003,253.66000400000001,246.32000699999998,249.789993,1541400,249.789993
50,10/18/2013,246.600006,252.30000299999998,244.5,250.210007,2518600,250.210007
51,10/17/2013,239.0,241.419998,237.22000099999997,240.0,2013300,240.0
52,10/16/2013,236.75999500000003,240.36999500000002,236.75999500000003,238.919998,1748700,238.919998
53,10/15/2013,228.30000299999998,236.899994,227.100006,235.44999700000002,2539500,235.44999700000002
54,10/14/2013,223.19999700000002,230.0,221.059998,228.5,1574200,228.5
55,10/11/2013,226.99000499999997,228.88999900000002,223.25999500000003,226.61999500000002,1724700,226.61999500000002
56,10/10/2013,225.440002,228.75,223.190002,227.55000299999998,2272200,227.55000299999998
57,10/9/2013,221.02999900000003,226.0,213.5,221.830002,4483000,221.830002
58,10/8/2013,237.33999599999999,237.36000099999998,217.74000499999997,222.729996,6431600,222.729996
59,10/7/2013,242.559998,243.69999700000002,237.100006,237.210007,2250100,237.210007
60,10/4/2013,245.92999300000002,246.67999300000002,242.88000499999998,244.99000499999997,1731900,244.99000499999997
61,10/3/2013,250.520004,254.19999700000002,242.57000699999998,245.07000699999998,1863400,245.07000699999998
62,10/2/2013,248.61000099999998,253.559998,248.419998,251.190002,1450500,251.190002
63,10/1/2013,247.710007,251.30000299999998,243.72000099999997,251.0,1224300,251.0
64,9/30/2013,243.669998,249.0,240.13000499999998,246.059998,1492600,246.059998
65,9/27/2013,246.50999500000003,249.479996,244.580002,246.72000099999997,2317500,246.72000099999997
66,9/26/2013,248.97000099999997,255.83999599999999,248.5,254.00999500000003,1656900,254.00999500000003
67,9/25/2013,247.350006,249.22000099999997,245.0,246.690002,1097000,246.690002
68,9/24/2013,239.86999500000002,249.99000499999997,239.77999900000003,245.80000299999998,1745800,245.80000299999998
69,9/23/2013,242.350006,242.75,233.16000400000001,239.559998,2303800,239.559998
70,9/20/2013,249.52999900000003,249.55000299999998,241.86999500000002,243.899994,3199700,243.899994
71,9/19/2013,251.899994,252.30000299999998,246.66000400000001,249.059998,1565500,249.059998
72,9/18/2013,246.710007,250.36000099999998,246.52999900000003,249.580002,1291300,249.580002
73,9/17/2013,246.57000699999998,248.49000499999997,244.520004,247.690002,963400,247.690002
74,9/16/2013,253.00999500000003,253.72000099999997,243.77999900000003,245.0,1437100,245.0
75,9/13/2013,250.99000499999997,251.99000499999997,247.11999500000002,249.58999599999999,1165100,249.58999599999999
76,9/12/2013,256.579987,257.200012,249.0,249.69999700000002,1719200,249.69999700000002
77,9/11/2013,251.309998,257.559998,248.94999700000002,256.140015,1618900,256.140015
78,9/10/2013,252.25999500000003,252.55000299999998,249.00999500000003,252.169998,1017400,252.169998
79,9/9/2013,252.38000499999998,254.61000099999998,247.63999900000002,249.00999500000003,1822800,249.00999500000003
80,9/6/2013,249.80000299999998,253.52999900000003,245.649994,253.22000099999997,2848700,253.22000099999997
81,9/5/2013,237.5,249.979996,237.22000099999997,248.350006,6215400,248.350006
82,9/4/2013,240.58999599999999,243.419998,237.5,238.92999300000002,2384100,238.92999300000002
83,9/3/2013,243.770004,246.69999700000002,241.75999500000003,246.13000499999998,1878600,246.13000499999998
84,8/30/2013,240.99000499999997,242.47000099999997,238.11999500000002,240.039993,1078000,240.039993
85,8/29/2013,238.020004,243.55000299999998,238.0,241.11999500000002,1105600,241.11999500000002
86,8/28/2013,236.92999300000002,240.74000499999997,235.399994,238.88000499999998,985500,238.88000499999998
87,8/27/2013,238.88000499999998,242.38000499999998,234.67999300000002,235.919998,1592800,235.919998
88,8/26/2013,240.770004,247.979996,238.50999500000003,242.38999900000002,2035400,242.38999900000002
89,8/23/2013,235.75,240.88000499999998,235.0,240.36999500000002,1367300,240.36999500000002
90,8/22/2013,232.38000499999998,235.0,231.77999900000003,234.25,751100,234.25
91,8/21/2013,231.17999300000002,233.899994,228.75,230.789993,1132200,230.789993
92,8/20/2013,232.41000400000001,234.19999700000002,228.88000499999998,231.770004,1199000,231.770004
93,8/19/2013,225.289993,233.5,225.289993,230.5,1706200,230.5
94,8/16/2013,223.00999500000003,230.0,222.22000099999997,227.00999500000003,2213500,227.00999500000003
95,8/15/2013,232.5,232.75,227.30000299999998,228.289993,2252900,228.289993
96,8/14/2013,241.5,241.75,233.979996,236.330002,1729100,236.330002
97,8/13/2013,240.649994,244.0,238.100006,241.82000699999998,1774500,241.82000699999998
98,8/12/2013,234.11000099999998,242.0,233.05000299999998,239.649994,2448700,239.649994
99,8/9/2013,231.38000499999998,234.0,230.88000499999998,232.809998,1132800,232.809998
100,8/8/2013,234.5,235.80000299999998,230.07000699999998,232.38999900000002,1252400,232.38999900000002
101,8/7/2013,229.72000099999997,233.210007,227.27999900000003,232.919998,1729600,232.919998
102,8/6/2013,232.36999500000002,235.49000499999997,229.36000099999998,231.770004,1655800,231.770004
103,8/5/2013,233.86999500000002,236.0,230.38000499999998,233.63999900000002,2933200,233.63999900000002
104,8/2/2013,233.47000099999997,237.960007,228.80000299999998,235.580002,7492900,235.580002
105,8/1/2013,206.990005,213.479996,206.990005,213.0,5087100,213.0
106,7/31/2013,203.009995,207.279999,202.130005,203.78999299999998,1923800,203.78999299999998
107,7/30/2013,203.71000700000002,204.720001,201.300003,202.570007,1576500,202.570007
108,7/29/2013,209.169998,209.389999,201.070007,203.71000700000002,213200,203.71000700000002
109,7/26/2013,203.399994,208.880005,203.050003,208.529999,2245100,208.529999
110,7/25/2013,201.78999299999998,206.300003,201.0,203.979996,2817200,203.979996
111,7/24/2013,196.020004,199.33999599999999,194.110001,197.600006,1176700,197.600006
112,7/23/2013,198.25,199.360001,193.259995,194.509995,1148700,194.509995
113,7/22/2013,200.0,200.869995,194.110001,197.03999299999998,1516200,197.03999299999998
114,7/19/2013,200.929993,202.399994,198.300003,199.28999299999998,2089500,199.28999299999998
115,7/18/2013,198.699997,207.229996,197.259995,204.16000400000001,2849000,204.16000400000001
116,7/17/2013,194.009995,199.149994,194.009995,197.940002,1355600,197.940002
117,7/16/2013,198.110001,198.360001,190.75,193.649994,1814900,193.649994
118,7/15/2013,200.809998,200.949997,197.5,198.800003,1237000,198.800003
119,7/12/2013,196.649994,201.669998,195.009995,199.96000700000002,1921800,199.96000700000002
120,7/11/2013,191.83999599999999,197.139999,190.309998,196.570007,2085800,196.570007
121,7/10/2013,188.690002,192.169998,187.100006,188.389999,1321400,188.389999
122,7/9/2013,193.0,193.029999,187.529999,189.33999599999999,1666200,189.33999599999999
123,7/8/2013,191.690002,193.5,189.639999,192.5,1167900,192.5
124,7/5/2013,188.919998,191.869995,187.649994,190.300003,1569600,190.300003
125,7/3/2013,181.850006,188.919998,180.5,188.179993,1393300,188.179993
126,7/2/2013,182.320007,185.809998,181.16000400000001,182.300003,1501100,182.300003
127,7/1/2013,180.0,183.529999,177.259995,183.110001,1577500,183.110001
128,6/28/2013,180.0,181.059998,177.009995,178.300003,2067400,178.300003
129,6/27/2013,180.78999299999998,182.25,180.0,180.630005,1467800,180.630005
130,6/26/2013,177.58999599999999,180.83999599999999,177.58999599999999,179.5,1384100,179.5
131,6/25/2013,174.899994,177.21000700000002,173.009995,176.869995,1132300,176.869995
132,6/24/2013,169.050003,174.869995,166.050003,172.949997,1559700,172.949997
133,6/21/2013,176.25,176.880005,169.169998,171.949997,2031100,171.949997
134,6/20/2013,179.28999299999998,179.830002,172.5,175.259995,2393800,175.259995
135,6/19/2013,179.020004,183.869995,178.03999299999998,180.970001,1994900,180.970001
136,6/18/2013,179.16000400000001,181.899994,177.110001,179.419998,1591800,179.419998
137,6/17/2013,180.0,180.0,175.529999,177.58999599999999,1655800,177.58999599999999
138,6/14/2013,172.509995,179.899994,171.600006,178.240005,3376000,178.240005
139,6/13/2013,166.429993,172.389999,165.139999,172.020004,1118600,172.020004
140,6/12/2013,169.770004,169.889999,166.360001,167.119995,915900,167.119995
141,6/11/2013,171.449997,174.0,168.179993,168.389999,1533600,168.389999
142,6/10/2013,172.320007,175.0,170.889999,174.08999599999999,1415300,174.08999599999999
143,6/7/2013,170.759995,171.679993,168.199997,170.699997,1229000,170.699997
144,6/6/2013,163.740005,170.220001,163.679993,170.179993,1821300,170.179993
145,6/5/2013,160.380005,168.399994,160.199997,163.490005,2264000,163.490005
146,6/4/2013,165.53999299999998,166.139999,161.699997,162.46000700000002,2212600,162.46000700000002
147,6/3/2013,168.71000700000002,169.330002,160.929993,165.119995,2740500,165.119995
148,5/31/2013,168.380005,172.0,167.529999,167.529999,1462500,167.529999
149,5/30/2013,169.0,170.350006,166.850006,169.350006,1311400,169.350006
150,5/29/2013,167.820007,169.83999599999999,164.169998,168.020004,2004900,168.020004
151,5/28/2013,176.199997,176.619995,167.059998,169.169998,2875400,169.169998
152,5/24/2013,175.03999299999998,176.770004,172.619995,173.800003,1363500,173.800003
153,5/23/2013,173.509995,177.979996,170.800003,176.330002,1809900,176.330002
154,5/22/2013,184.389999,185.479996,175.5,176.949997,2169900,176.949997
155,5/21/2013,183.360001,187.300003,183.0,184.309998,1650700,184.309998
156,5/20/2013,182.08999599999999,185.240005,180.720001,182.309998,1584000,182.309998
157,5/17/2013,182.479996,184.5,179.649994,182.350006,1706300,182.350006
158,5/16/2013,182.059998,184.800003,180.899994,181.360001,1803100,181.360001
159,5/15/2013,184.440002,192.559998,182.350006,184.809998,3865200,184.809998
160,5/14/2013,175.490005,185.479996,175.21000700000002,184.399994,3911200,184.399994
161,5/13/2013,171.770004,176.66000400000001,171.009995,175.029999,1824500,175.029999
162,5/10/2013,177.869995,179.25,170.869995,173.779999,2973000,173.779999
163,5/9/2013,176.029999,179.649994,175.809998,177.389999,1701600,177.389999
164,5/8/2013,181.169998,182.550003,175.600006,177.149994,2919200,177.149994
165,5/7/2013,178.399994,181.169998,177.199997,180.649994,3325400,180.649994
166,5/6/2013,176.0,178.690002,174.25,176.919998,3490300,176.919998
167,5/3/2013,184.75,187.75,173.720001,175.58999599999999,11658100,175.58999599999999
168,5/2/2013,196.610001,202.91000400000001,196.429993,201.669998,6538800,201.669998
169,5/1/2013,192.610001,195.5,191.029999,194.820007,2637700,194.820007
170,4/30/2013,189.16000400000001,193.369995,189.16000400000001,192.08999599999999,2256000,192.08999599999999
171,4/29/2013,188.889999,190.78999299999998,188.050003,188.389999,1365300,188.389999
172,4/26/2013,187.580002,188.990005,185.16000400000001,187.759995,1209800,187.759995
173,4/25/2013,188.800003,191.779999,186.309998,187.869995,1991700,187.869995
174,4/24/2013,185.619995,188.520004,182.949997,187.66000400000001,1865100,187.66000400000001
175,4/23/2013,178.630005,187.130005,178.279999,186.110001,2179000,186.110001
176,4/22/2013,175.03999299999998,178.360001,172.369995,177.220001,1468700,177.220001
177,4/19/2013,175.190002,178.740005,173.91000400000001,174.949997,1650300,174.949997
178,4/18/2013,179.820007,180.449997,172.490005,173.809998,1996300,173.809998
179,4/17/2013,179.479996,183.479996,177.33999599999999,179.970001,2168400,179.970001
180,4/16/2013,179.25,182.929993,176.25,182.470001,2363800,182.470001
181,4/15/2013,184.270004,185.300003,175.009995,175.369995,2814100,175.369995
182,4/12/2013,178.330002,186.059998,175.800003,185.389999,2608500,185.389999
183,4/11/2013,176.53999299999998,183.199997,176.070007,180.179993,2153400,180.179993
184,4/10/2013,172.96000700000002,177.470001,172.550003,177.309998,1451100,177.309998
185,4/9/2013,172.240005,175.5,168.550003,172.070007,2247900,172.070007
186,4/8/2013,172.360001,173.419998,170.270004,172.119995,928500,172.119995
187,4/5/2013,168.75,173.679993,168.300003,172.770004,1611600,172.770004
188,4/4/2013,168.0,172.830002,167.059998,172.71000700000002,2069700,172.71000700000002
189,4/3/2013,172.96000700000002,174.0,165.020004,167.309998,2971100,167.309998
190,4/2/2013,174.240005,175.699997,171.610001,172.679993,1377500,172.679993
191,4/1/2013,178.309998,180.389999,172.259995,173.610001,1811300,173.610001
192,3/28/2013,177.869995,178.46000700000002,175.119995,176.059998,1226600,176.059998
193,3/27/2013,175.830002,179.130005,175.130005,177.880005,1247000,177.880005
194,3/26/2013,176.5,177.479996,174.600006,176.050003,1386100,176.050003
195,3/25/2013,182.25,182.28999299999998,174.380005,175.830002,2423900,175.830002
196,3/22/2013,174.850006,182.929993,173.880005,181.479996,2691600,181.479996
197,3/21/2013,173.800003,175.699997,172.630005,175.03999299999998,1372200,175.03999299999998
198,3/20/2013,174.690002,175.33999599999999,172.919998,174.66000400000001,969300,174.66000400000001
199,3/19/2013,174.820007,176.199997,171.380005,173.059998,1553900,173.059998
200,3/18/2013,175.029999,175.169998,171.389999,174.279999,2094600,174.279999
201,3/15/2013,180.08999599999999,180.66000400000001,177.21000700000002,177.5,2256900,177.5
202,3/14/2013,182.600006,184.149994,179.5,179.850006,2358400,179.850006
203,3/13/2013,176.0,181.46000700000002,174.300003,179.270004,2296400,179.270004
204,3/12/2013,177.0,177.389999,173.610001,176.0,1766100,176.0
205,3/11/2013,176.740005,178.380005,175.229996,177.080002,1358200,177.080002
206,3/8/2013,176.699997,177.33999599999999,173.809998,176.860001,1341300,176.860001
207,3/7/2013,175.020004,175.740005,172.570007,175.360001,1535300,175.360001
208,3/6/2013,176.53999299999998,178.28999299999998,173.369995,173.649994,1789100,173.649994
209,3/5/2013,179.0,179.350006,174.190002,175.990005,2869500,175.990005
210,3/4/2013,170.0,178.229996,169.58999599999999,177.899994,3126600,177.899994
211,3/1/2013,168.0,171.820007,165.399994,170.46000700000002,2361000,170.46000700000002
212,2/28/2013,168.100006,169.669998,165.91000400000001,168.179993,2848500,168.179993
213,2/27/2013,160.139999,169.850006,159.740005,168.550003,4319400,168.550003
214,2/26/2013,156.41000400000001,159.330002,155.0,157.770004,2742600,157.770004
215,2/25/2013,161.029999,161.699997,155.83999599999999,156.050003,2051700,156.050003
216,2/22/2013,158.529999,160.949997,158.009995,160.440002,1720500,160.440002
217,2/21/2013,157.300003,159.970001,155.300003,157.360001,2750100,157.360001
218,2/20/2013,161.600006,165.199997,157.770004,158.08999599999999,2827500,158.08999599999999
219,2/19/2013,160.740005,161.199997,157.830002,160.759995,2708900,160.759995
220,2/15/2013,161.220001,163.0,160.330002,162.66000400000001,2468300,162.66000400000001
221,2/14/2013,156.809998,161.770004,156.78999299999998,161.33999599999999,2757400,161.33999599999999
222,2/13/2013,154.830002,157.770004,154.100006,157.71000700000002,2598200,157.71000700000002
223,2/12/2013,154.080002,156.270004,152.899994,155.0,3488800,155.0
224,2/11/2013,151.320007,158.899994,149.0,155.41000400000001,8428300,155.41000400000001
225,2/8/2013,140.800003,151.889999,140.130005,150.479996,13916900,150.479996
226,2/7/2013,126.120003,126.239998,122.08000200000001,124.089996,4363000,124.089996
227,2/6/2013,124.059998,126.529999,123.980003,125.769997,1585500,125.769997
228,2/5/2013,123.83000200000001,124.839996,122.400002,124.449997,1475000,124.449997
229,2/4/2013,123.879997,124.139999,122.440002,123.300003,1248500,123.300003
230,2/1/2013,125.07,125.400002,123.41999799999999,123.82,1277600,123.82
231,1/31/2013,123.339996,124.980003,122.019997,123.790001,1135000,123.790001
232,1/30/2013,124.110001,125.379997,122.900002,123.459999,1268300,123.459999
233,1/29/2013,126.540001,127.099998,124.190002,124.529999,1697100,124.529999
234,1/28/2013,123.889999,127.449997,123.68,127.199997,2605700,127.199997
235,1/25/2013,121.599998,124.07,120.160004,123.779999,1849100,123.779999
236,1/24/2013,120.33000200000001,122.099998,120.110001,121.220001,1749200,121.220001
237,1/23/2013,119.290001,121.32,119.019997,120.260002,2009300,120.260002
238,1/22/2013,119.230003,120.93,117.75,119.290001,2049700,119.290001
239,1/18/2013,118.650002,119.510002,117.5,119.019997,1336700,119.019997
240,1/17/2013,118.809998,119.860001,117.599998,119.32,1285200,119.32
241,1/16/2013,117.099998,118.709999,116.58000200000001,118.089996,1532100,118.089996
242,1/15/2013,117.099998,118.489998,116.309998,117.910004,1621700,117.910004
243,1/14/2013,118.550003,119.82,116.769997,117.519997,1984200,117.519997
244,1/11/2013,118.650002,119.800003,117.860001,118.0,2158900,118.0
245,1/10/2013,115.68,119.370003,115.370003,118.040001,3050600,118.040001
246,1/9/2013,112.190002,114.199997,112.019997,113.660004,1057900,113.660004
247,1/8/2013,112.83000200000001,113.0,109.800003,111.16999799999999,1252300,111.16999799999999
248,1/7/2013,112.220001,115.18,111.75,113.0,1224900,113.0
249,1/4/2013,113.0,113.400002,111.389999,113.150002,1128500,113.150002
250,1/3/2013,112.32,113.290001,111.120003,112.449997,1302200,112.449997
251,1/2/2013,115.709999,116.33000200000001,110.07,112.650002,2562400,112.650002
