Key Statistics,,,,,,,
Forward P/E,,13.56,,Trailing P/E,13.54,,
Price/Sales,,2.48,,Market Cap,77.13b,,
Ex-Dividend Date,,30-Jun-15,,Insider Ownership,0.17%,,
Price/Book,,3.61,,Institutional Owners,84.50%,,
Beta,,1.32,,Total Debt/Equity,262.19,,
Shares Outstanding,,1.00b,,Quarterly Revenue Growth (yoy),-4%,,
Profit Margin,,18.64%,,Gross Profit,n/a,,
Date,Year,Open,High,Low,Close,Volume,Adj Close
3-Dec,2014,92.610001,93.120003,91.050003,91.25,5911100,90.341227
2-Dec,2014,92.599998,93,92.32,93,3108100,92.073798
1-Dec,2014,92.07,92.629997,91.660004,92.139999,3343000,91.222362
28-Nov,2014,91.610001,92.550003,91.580002,92.419998,3070000,91.499573
26-Nov,2014,91.709999,91.709999,90.93,91.449997,2218200,90.539232
25-Nov,2014,91.199997,91.580002,90.760002,91.400002,3309600,90.489734
24-Nov,2014,90.800003,91.169998,90.209999,91.040001,3459500,90.133319
21-Nov,2014,91.660004,91.68,90.300003,90.389999,4039200,89.489791
20-Nov,2014,89.830002,90.910004,89.82,90.620003,2825700,89.717504
19-Nov,2014,90.300003,90.760002,90.019997,90.5,2661200,89.598696
18-Nov,2014,90.209999,90.93,90.029999,90.580002,2175500,89.677901
17-Nov,2014,90.239998,90.260002,89.650002,90.129997,2620500,89.232378
14-Nov,2014,91.07,91.239998,90.349998,90.669998,2361600,89.767001
13-Nov,2014,91.699997,91.699997,90.940002,91.07,3637900,90.163019
12-Nov,2014,91.160004,91.669998,91.099998,91.550003,3825200,90.638242
11-Nov,2014,92.279999,92.589996,91.489998,91.739998,2719800,90.826344
10-Nov,2014,92.209999,92.43,91.849998,92.400002,2938700,91.479775
7-Nov,2014,91.709999,92.480003,91.230003,92.260002,3669200,91.34117
6-Nov,2014,92.129997,92.199997,91.110001,91.580002,6005800,90.667942
5-Nov,2014,91.760002,92.449997,91.760002,92.419998,3617600,91.499573
4-Nov,2014,90.620003,91.43,90.5,91.379997,3163100,90.469929
3-Nov,2014,90.32,91.209999,90.220001,90.849998,3707900,89.945209
31-Oct,2014,89.940002,90.599998,89.370003,89.949997,6848600,89.05417
30-Oct,2014,88.589996,89.489998,88.199997,88.739998,5069300,87.856222
29-Oct,2014,88.239998,88.989998,87.650002,88.339996,4592500,87.460204
28-Oct,2014,87.07,88.010002,86.959999,88.010002,3598400,87.133496
27-Oct,2014,86.010002,86.75,85.760002,86.629997,3610100,85.767235
24-Oct,2014,85.690002,86.43,85.589996,86.400002,3608000,85.53953
23-Oct,2014,85.129997,85.849998,84.870003,85.610001,5000300,84.757397
22-Oct,2014,85.620003,85.870003,83.93,83.959999,5182200,83.123828
21-Oct,2014,84.699997,85.660004,84.440002,85.639999,4847100,84.787097
20-Oct,2014,82.790001,84.099998,82.629997,84.010002,5231100,83.173333
17-Oct,2014,80.910004,84.519997,80.900002,82.580002,9175000,81.757574
16-Oct,2014,80.290001,81.470001,78.809998,80.239998,9159300,79.440875
15-Oct,2014,81.300003,81.790001,78.410004,80.93,9155600,80.124005
14-Oct,2014,83.269997,83.389999,82.510002,82.739998,6165000,81.915977
13-Oct,2014,84.760002,85.25,82.610001,82.779999,5072300,81.955579
10-Oct,2014,85.779999,86.699997,84.989998,84.989998,4226400,84.143569
9-Oct,2014,87.330002,87.980003,85.82,85.889999,5394400,85.034607
8-Oct,2014,85.410004,87.470001,85,87.410004,4238200,86.539473
7-Oct,2014,86.449997,86.449997,85.330002,85.349998,3905000,84.499984
6-Oct,2014,87.68,87.970001,86.760002,87.029999,3147300,86.163253
3-Oct,2014,86.660004,87.309998,86.220001,87.160004,4601400,86.291963
2-Oct,2014,86.389999,86.5,85.059998,85.870003,4216800,85.01481
1-Oct,2014,86.900002,87.309998,85.510002,85.809998,4777800,84.955402
30-Sep,2014,88.199997,88.32,87.349998,87.540001,3867100,86.410767
29-Sep,2014,87.629997,88.029999,87.139999,87.949997,3304100,86.815474
26-Sep,2014,87.160004,88.669998,86.949997,88.370003,4480300,87.230062
25-Sep,2014,88.510002,88.82,86.760002,86.760002,5648000,85.64083
24-Sep,2014,88.470001,88.650002,87.870003,88.519997,5089900,87.378121
23-Sep,2014,88.550003,89.260002,88.230003,88.309998,3711000,87.170831
22-Sep,2014,89.580002,90.089996,88.900002,88.989998,3134700,87.842059
19-Sep,2014,90.68,90.68,89.419998,89.699997,7118600,88.5429
18-Sep,2014,89.330002,90.589996,89.309998,90.099998,4309800,88.937741
17-Sep,2014,88.610001,89.559998,88.330002,89.07,4460700,87.921029
16-Sep,2014,87.160004,88.699997,86.879997,88.360001,5946200,87.220189
15-Sep,2014,88.349998,88.349998,87.110001,87.379997,3983800,86.252827
12-Sep,2014,88.18,88.300003,87.440002,87.639999,4739100,86.509475
11-Sep,2014,88.010002,88.599998,87.879997,88.419998,2757000,87.279412
10-Sep,2014,88.099998,88.660004,88.010002,88.410004,3471000,87.269547
9-Sep,2014,88.849998,88.900002,87.75,87.900002,4014300,86.766123
8-Sep,2014,89.400002,89.830002,88.620003,88.93,3617600,87.782836
5-Sep,2014,89.639999,89.739998,89.019997,89.610001,2571200,88.454064
4-Sep,2014,90.110001,90.459999,89.419998,89.650002,2594100,88.493549
3-Sep,2014,90.129997,90.489998,90,90.139999,2930800,88.977226
2-Sep,2014,89.900002,90.129997,89.279999,89.720001,3592100,88.562646
29-Aug,2014,89.370003,89.699997,89.089996,89.550003,2672700,88.39484
28-Aug,2014,88.839996,89.330002,88.610001,89.019997,3324900,87.871671
27-Aug,2014,89.25,89.589996,88.989998,89.239998,2632300,88.088834
26-Aug,2014,89.610001,89.93,89.080002,89.150002,2934600,87.999999
25-Aug,2014,89.559998,90.220001,89.32,89.589996,3730000,88.434318
22-Aug,2014,88.889999,89.510002,88.830002,88.879997,2796200,87.733478
21-Aug,2014,88.639999,89.330002,88.589996,89.139999,3019300,87.990126
20-Aug,2014,88.010002,88.650002,87.900002,88.489998,3142900,87.348509
19-Aug,2014,87.580002,88.279999,87.449997,88.120003,3523700,86.983287
18-Aug,2014,87.290001,87.480003,86.980003,87.160004,2662100,86.035671
15-Aug,2014,87.779999,87.879997,86.230003,86.599998,3290800,85.48289
14-Aug,2014,87.5,87.800003,87.099998,87.269997,3498800,86.144245
13-Aug,2014,87.440002,88.07,87.160004,87.400002,2590600,86.272573
12-Aug,2014,87,87.089996,86.699997,87.080002,3106600,85.956701
11-Aug,2014,87.919998,88.160004,86.940002,86.949997,3594400,85.828374
8-Aug,2014,86.089996,87.510002,85.910004,87.470001,4206700,86.34167
7-Aug,2014,86.790001,87.139999,85.889999,86.019997,4539100,84.91037
6-Aug,2014,86.040001,86.790001,86,86.400002,4805600,85.285473
5-Aug,2014,86.650002,87.019997,85.889999,86.360001,5004400,85.245988
4-Aug,2014,86.599998,87.239998,86.449997,86.93,5743800,85.808635
1-Aug,2014,87.410004,87.739998,85.75,86.470001,12258300,85.35457
31-Jul,2014,90.07,90.260002,87.989998,88,7561100,86.864832
30-Jul,2014,92.110001,92.32,90.040001,90.910004,5069300,89.737298
29-Jul,2014,91.830002,92.230003,91.510002,91.709999,4773300,90.526973
28-Jul,2014,91.900002,92.029999,90.900002,91.860001,4274000,90.67504
25-Jul,2014,92.739998,93.07,91.580002,91.93,3903500,90.744137
24-Jul,2014,93.330002,93.620003,92.849998,93.150002,3023400,91.9484
23-Jul,2014,93.190002,93.589996,92.82,93.279999,1984800,92.076721
22-Jul,2014,93.510002,94.059998,93.220001,93.370003,2411600,92.165564
21-Jul,2014,93.290001,93.400002,92.379997,92.879997,2321800,91.681879
18-Jul,2014,93.32,93.93,93.099998,93.529999,3363000,92.323496
17-Jul,2014,93.959999,94.699997,92.910004,92.989998,3110800,91.790461
16-Jul,2014,94.809998,95.089996,94.269997,94.470001,2738000,93.251372
15-Jul,2014,94.790001,95.160004,94,94.449997,3499200,93.231626
14-Jul,2014,95.230003,95.580002,94.43,94.540001,2388000,93.320469
11-Jul,2014,94.269997,94.589996,93.75,94.470001,2108500,93.251372
10-Jul,2014,93.550003,94.809998,93.160004,94.459999,2230000,93.241499
9-Jul,2014,95.440002,95.550003,94.410004,94.739998,2645500,93.517886
8-Jul,2014,94.919998,95.010002,93.57,94.57,2828700,93.093431
7-Jul,2014,95.5,95.660004,95.120003,95.400002,1962800,93.910474
3-Jul,2014,95.580002,95.940002,95.220001,95.839996,1633800,94.343599
2-Jul,2014,95.190002,95.779999,95.059998,95.209999,1595500,93.723438
1-Jul,2014,95.419998,96.239998,95.279999,95.349998,3026300,93.861252
30-Jun,2014,95,95.339996,94.550003,94.870003,2634300,93.38875
27-Jun,2014,94.25,95.050003,94.129997,94.93,3630700,93.447811
26-Jun,2014,94.830002,94.940002,93.540001,94.300003,2594800,92.82765
25-Jun,2014,94.260002,95.209999,94.199997,94.639999,2398400,93.162338
24-Jun,2014,95.089996,95.550003,94.25,94.43,2088700,92.955618
23-Jun,2014,95.330002,95.75,94.790001,95.510002,2102500,94.018757
20-Jun,2014,95.580002,96.040001,95.029999,95.540001,5387400,94.048287
19-Jun,2014,95.459999,95.699997,94.529999,95.07,3206400,93.585625
18-Jun,2014,94.75,95.589996,94.080002,95.559998,2454800,94.067972
17-Jun,2014,94.370003,95.199997,94.010002,94.660004,2572300,93.18203
16-Jun,2014,94.360001,94.75,93.839996,94.370003,2832500,92.896557
13-Jun,2014,94.949997,95.169998,94.379997,94.849998,1793000,93.369058
12-Jun,2014,95.349998,95.480003,94.360001,94.760002,2870500,93.280467
11-Jun,2014,94.940002,95.260002,94.639999,95.080002,1884000,93.595471
10-Jun,2014,95.089996,95.389999,94.68,95.279999,2418300,93.792345
9-Jun,2014,95.080002,95.879997,94.650002,95.57,3825200,94.077818
6-Jun,2014,92.940002,94.940002,92.82,94.910004,4550800,93.428127
5-Jun,2014,91.919998,93.209999,91.529999,92.800003,3219200,91.351071
4-Jun,2014,91.589996,91.900002,91.330002,91.809998,2637000,90.376523
3-Jun,2014,91.610001,91.849998,91.269997,91.730003,2589100,90.297777
2-Jun,2014,91.790001,92.110001,91.43,91.889999,2832100,90.455275
30-May,2014,91,91.68,90.889999,91.5,3594800,90.071365
29-May,2014,91.120003,91.300003,90.529999,91.279999,2668500,89.854799
28-May,2014,91.309998,91.360001,90.629997,91.059998,2466800,89.638233
27-May,2014,89.599998,91.470001,89.349998,91.389999,5093800,89.963082
23-May,2014,88.110001,88.860001,88,88.779999,1858200,87.393833
22-May,2014,87.790001,88.389999,87.550003,88.150002,2654800,86.773672
21-May,2014,87.57,88.139999,87.379997,87.860001,2525600,86.488199
20-May,2014,87.82,88.050003,86.860001,87.089996,2798400,85.730217
19-May,2014,87.18,88.220001,87.110001,88.120003,2000300,86.744141
16-May,2014,87.599998,87.760002,86.900002,87.5,3062400,86.133819
15-May,2014,88.199997,88.580002,87.110001,87.599998,3324400,86.232256
14-May,2014,89.169998,89.43,88.309998,88.459999,2238500,87.078829
13-May,2014,89.650002,90,89.040001,89.089996,2298500,87.69899
12-May,2014,89.419998,89.970001,89.32,89.660004,2343800,88.260098
9-May,2014,88.459999,89.029999,88.129997,88.839996,2344700,87.452893
8-May,2014,87.879997,89.279999,87.660004,88.620003,4220200,87.236335
7-May,2014,86.790001,88.050003,86.110001,87.980003,4601500,86.606328
6-May,2014,87.25,87.25,86.080002,86.199997,3269400,84.854114
5-May,2014,86,87.419998,85.75,87.360001,3340000,85.996006
2-May,2014,86.769997,87.309998,86.410004,86.93,3707400,85.572719
1-May,2014,87.529999,87.580002,86.330002,86.82,4679900,85.464436
30-Apr,2014,87.610001,87.660004,86.959999,87.43,4351600,86.064912
29-Apr,2014,87.339996,87.949997,87.190002,87.790001,2852900,86.419292
28-Apr,2014,87.440002,87.580002,85.849998,87.059998,4760400,85.700687
25-Apr,2014,87.019997,87.300003,86.620003,87.029999,4226100,85.671156
24-Apr,2014,87.260002,87.980003,86.910004,87.410004,3187000,86.045228
23-Apr,2014,87.010002,87.639999,86.669998,87.129997,3788200,85.769593
22-Apr,2014,86.709999,87.440002,86.43,87.07,3420400,85.710533
21-Apr,2014,86.379997,86.860001,86.160004,86.669998,3762300,85.316776
17-Apr,2014,87.160004,87.919998,85.099998,86.220001,9244400,84.873806
16-Apr,2014,86.839996,87.480003,86.480003,87.400002,4055100,86.035382
15-Apr,2014,85.870003,86.730003,84.32,86.040001,3741700,84.696616
14-Apr,2014,85.089996,86.339996,84.040001,85.5,4011900,84.165046
11-Apr,2014,84.900002,85.449997,83.989998,84.540001,4014300,83.220036
10-Apr,2014,88.470001,88.75,85.300003,85.360001,5213800,84.027233
9-Apr,2014,86.900002,88.720001,86.639999,88.720001,3592900,87.334772
8-Apr,2014,86.629997,86.800003,85.580002,86.489998,3880300,85.139587
7-Apr,2014,89.029999,89.43,86.550003,86.599998,5557600,85.24787
4-Apr,2014,91.169998,91.400002,89.07,89.169998,2933600,87.777743
3-Apr,2014,90.669998,91.199997,90.400002,90.980003,2483600,89.559487
2-Apr,2014,90.849998,91.089996,90.129997,90.400002,2886700,88.988541
